0,1,2,3,4,5,6,7,8,9,10,11,12
1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009
652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234
41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161
196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151
575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046
1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009
1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895
812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934
314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008
1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857
1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030
1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320
1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162
234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893
161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047
1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52
1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857
1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009
895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358
934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80
1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358
857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358
1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12
1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008
162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811
893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008
1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998
52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200
857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048
1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612
1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972
80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009
1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008
1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029
12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009
1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008
811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001
1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653
998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383
200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383
1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383
612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200
972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970
1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276
1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383
1029,1009,1008,1001,653,383,383,383,200,970,276,383,41
1009,1008,1001,653,383,383,383,200,970,276,383,41,844
1008,1001,653,383,383,383,200,970,276,383,41,844,772
1001,653,383,383,383,200,970,276,383,41,844,772,1000
653,383,383,383,200,970,276,383,41,844,772,1000,1000
383,383,383,200,970,276,383,41,844,772,1000,1000,1008
383,383,200,970,276,383,41,844,772,1000,1000,1008,930
383,200,970,276,383,41,844,772,1000,1000,1008,930,1446
200,970,276,383,41,844,772,1000,1000,1008,930,1446,882
970,276,383,41,844,772,1000,1000,1008,930,1446,882,773
276,383,41,844,772,1000,1000,1008,930,1446,882,773,276
383,41,844,772,1000,1000,1008,930,1446,882,773,276,345
41,844,772,1000,1000,1008,930,1446,882,773,276,345,998
844,772,1000,1000,1008,930,1446,882,773,276,345,998,1037
772,1000,1000,1008,930,1446,882,773,276,345,998,1037,959
1000,1000,1008,930,1446,882,773,276,345,998,1037,959,1037
1000,1008,930,1446,882,773,276,345,998,1037,959,1037,1009
1008,930,1446,882,773,276,345,998,1037,959,1037,1009,1008
930,1446,882,773,276,345,998,1037,959,1037,1009,1008,1112
1446,882,773,276,345,998,1037,959,1037,1009,1008,1112,240
882,773,276,345,998,1037,959,1037,1009,1008,1112,240,997
773,276,345,998,1037,959,1037,1009,1008,1112,240,997,83
276,345,998,1037,959,1037,1009,1008,1112,240,997,83,773
345,998,1037,959,1037,1009,1008,1112,240,997,83,773,811
998,1037,959,1037,1009,1008,1112,240,997,83,773,811,1041
1037,959,1037,1009,1008,1112,240,997,83,773,811,1041,964
959,1037,1009,1008,1112,240,997,83,773,811,1041,964,1002
1037,1009,1008,1112,240,997,83,773,811,1041,964,1002,1008
1009,1008,1112,240,997,83,773,811,1041,964,1002,1008,1321
1008,1112,240,997,83,773,811,1041,964,1002,1008,1321,889
1112,240,997,83,773,811,1041,964,1002,1008,1321,889,123
240,997,83,773,811,1041,964,1002,1008,1321,889,123,312
997,83,773,811,1041,964,1002,1008,1321,889,123,312,1161
83,773,811,1041,964,1002,1008,1321,889,123,312,1161,1009
773,811,1041,964,1002,1008,1321,889,123,312,1161,1009,801
811,1041,964,1002,1008,1321,889,123,312,1161,1009,801,235
1041,964,1002,1008,1321,889,123,312,1161,1009,801,235,1008
964,1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041
1002,1008,1321,889,123,312,1161,1009,801,235,1008,1041,231
1008,1321,889,123,312,1161,1009,801,235,1008,1041,231,270
1321,889,123,312,1161,1009,801,235,1008,1041,231,270,574
889,123,312,1161,1009,801,235,1008,1041,231,270,574,922
123,312,1161,1009,801,235,1008,1041,231,270,574,922,884
312,1161,1009,801,235,1008,1041,231,270,574,922,884,200
1161,1009,801,235,1008,1041,231,270,574,922,884,200,1085
1009,801,235,1008,1041,231,270,574,922,884,200,1085,1189
801,235,1008,1041,231,270,574,922,884,200,1085,1189,1041
235,1008,1041,231,270,574,922,884,200,1085,1189,1041,353
1008,1041,231,270,574,922,884,200,1085,1189,1041,353,461
1041,231,270,574,922,884,200,1085,1189,1041,353,461,499
231,270,574,922,884,200,1085,1189,1041,353,461,499,768
270,574,922,884,200,1085,1189,1041,353,461,499,768,192
574,922,884,200,1085,1189,1041,353,461,499,768,192,126
922,884,200,1085,1189,1041,353,461,499,768,192,126,1005
884,200,1085,1189,1041,353,461,499,768,192,126,1005,1009
200,1085,1189,1041,353,461,499,768,192,126,1005,1009,1008
1085,1189,1041,353,461,499,768,192,126,1005,1009,1008,239
1189,1041,353,461,499,768,192,126,1005,1009,1008,239,1008
1041,353,461,499,768,192,126,1005,1009,1008,239,1008,692
353,461,499,768,192,126,1005,1009,1008,239,1008,692,652
461,499,768,192,126,1005,1009,1008,239,1008,692,652,79
499,768,192,126,1005,1009,1008,239,1008,692,652,79,691
768,192,126,1005,1009,1008,239,1008,692,652,79,691,922
192,126,1005,1009,1008,239,1008,692,652,79,691,922,576
126,1005,1009,1008,239,1008,692,652,79,691,922,576,1038
1005,1009,1008,239,1008,692,652,79,691,922,576,1038,1043
1009,1008,239,1008,692,652,79,691,922,576,1038,1043,200
1008,239,1008,692,652,79,691,922,576,1038,1043,200,353
239,1008,692,652,79,691,922,576,1038,1043,200,353,818
1008,692,652,79,691,922,576,1038,1043,200,353,818,200
692,652,79,691,922,576,1038,1043,200,353,818,200,1008
652,79,691,922,576,1038,1043,200,353,818,200,1008,615
79,691,922,576,1038,1043,200,353,818,200,1008,615,614
691,922,576,1038,1043,200,353,818,200,1008,615,614,1465
922,576,1038,1043,200,353,818,200,1008,615,614,1465,81
576,1038,1043,200,353,818,200,1008,615,614,1465,81,1223
1038,1043,200,353,818,200,1008,615,614,1465,81,1223,1036
1043,200,353,818,200,1008,615,614,1465,81,1223,1036,1281
200,353,818,200,1008,615,614,1465,81,1223,1036,1281,1008
353,818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187
818,200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031
200,1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008
1008,615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200
615,614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312
614,1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312
1465,81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275
81,1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123
1223,1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008
1036,1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857
1281,1008,1187,1031,1008,200,312,312,275,1123,1008,857,124
1008,1187,1031,1008,200,312,312,275,1123,1008,857,124,1008
1187,1031,1008,200,312,312,275,1123,1008,857,124,1008,1046
1031,1008,200,312,312,275,1123,1008,857,124,1008,1046,1008
1008,200,312,312,275,1123,1008,857,124,1008,1046,1008,1047
200,312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001
312,312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008
312,275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768
275,1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231
1123,1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008
1008,857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008
857,124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200
124,1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651
1008,1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651
1046,1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084
1008,1047,1001,1008,768,231,1008,1008,200,651,651,1084,238
1047,1001,1008,768,231,1008,1008,200,651,651,1084,238,162
1001,1008,768,231,1008,1008,200,651,651,1084,238,162,46
1008,768,231,1008,1008,200,651,651,1084,238,162,46,992
768,231,1008,1008,200,651,651,1084,238,162,46,992,1008
231,1008,1008,200,651,651,1084,238,162,46,992,1008,200
1008,1008,200,651,651,1084,238,162,46,992,1008,200,425
1008,200,651,651,1084,238,162,46,992,1008,200,425,426
200,651,651,1084,238,162,46,992,1008,200,425,426,1158
651,651,1084,238,162,46,992,1008,200,425,426,1158,233
651,1084,238,162,46,992,1008,200,425,426,1158,233,1009
1084,238,162,46,992,1008,200,425,426,1158,233,1009,162
238,162,46,992,1008,200,425,426,1158,233,1009,162,971
162,46,992,1008,200,425,426,1158,233,1009,162,971,970
46,992,1008,200,425,426,1158,233,1009,162,971,970,1281
992,1008,200,425,426,1158,233,1009,162,971,970,1281,1281
1008,200,425,426,1158,233,1009,162,971,970,1281,1281,1281
200,425,426,1158,233,1009,162,971,970,1281,1281,1281,87
425,426,1158,233,1009,162,971,970,1281,1281,1281,87,3
426,1158,233,1009,162,971,970,1281,1281,1281,87,3,970
1158,233,1009,162,971,970,1281,1281,1281,87,3,970,1047
233,1009,162,971,970,1281,1281,1281,87,3,970,1047,1008
1009,162,971,970,1281,1281,1281,87,3,970,1047,1008,971
162,971,970,1281,1281,1281,87,3,970,1047,1008,971,1009
971,970,1281,1281,1281,87,3,970,1047,1008,971,1009,44
970,1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008
1281,1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011
1281,1281,87,3,970,1047,1008,971,1009,44,1008,1011,162
1281,87,3,970,1047,1008,971,1009,44,1008,1011,162,652
87,3,970,1047,1008,971,1009,44,1008,1011,162,652,239
3,970,1047,1008,971,1009,44,1008,1011,162,652,239,200
970,1047,1008,971,1009,44,1008,1011,162,652,239,200,1008
1047,1008,971,1009,44,1008,1011,162,652,239,200,1008,160
1008,971,1009,44,1008,1011,162,652,239,200,1008,160,1079
971,1009,44,1008,1011,162,652,239,200,1008,160,1079,200
1009,44,1008,1011,162,652,239,200,1008,160,1079,200,200
44,1008,1011,162,652,239,200,1008,160,1079,200,200,232
1008,1011,162,652,239,200,1008,160,1079,200,200,232,652
1011,162,652,239,200,1008,160,1079,200,200,232,652,4
162,652,239,200,1008,160,1079,200,200,232,652,4,1327
652,239,200,1008,160,1079,200,200,232,652,4,1327,1426
239,200,1008,160,1079,200,200,232,652,4,1327,1426,161
200,1008,160,1079,200,200,232,652,4,1327,1426,161,162
1008,160,1079,200,200,232,652,4,1327,1426,161,162,162
160,1079,200,200,232,652,4,1327,1426,161,162,162,162
1079,200,200,232,652,4,1327,1426,161,162,162,162,162
200,200,232,652,4,1327,1426,161,162,162,162,162,162
200,232,652,4,1327,1426,161,162,162,162,162,162,200
232,652,4,1327,1426,161,162,162,162,162,162,200,161
652,4,1327,1426,161,162,162,162,162,162,200,161,162
4,1327,1426,161,162,162,162,162,162,200,161,162,1429
1327,1426,161,162,162,162,162,162,200,161,162,1429,1076
1426,161,162,162,162,162,162,200,161,162,1429,1076,162
161,162,162,162,162,162,200,161,162,1429,1076,162,897
162,162,162,162,162,200,161,162,1429,1076,162,897,500
162,162,162,162,200,161,162,1429,1076,162,897,500,162
162,162,162,200,161,162,1429,1076,162,897,500,162,922
162,162,200,161,162,1429,1076,162,897,500,162,922,1009
162,200,161,162,1429,1076,162,897,500,162,922,1009,1009
200,161,162,1429,1076,162,897,500,162,922,1009,1009,200
161,162,1429,1076,162,897,500,162,922,1009,1009,200,161
162,1429,1076,162,897,500,162,922,1009,1009,200,161,200
1429,1076,162,897,500,162,922,1009,1009,200,161,200,162
1076,162,897,500,162,922,1009,1009,200,161,200,162,200
162,897,500,162,922,1009,1009,200,161,200,162,200,162
897,500,162,922,1009,1009,200,161,200,162,200,162,162
500,162,922,1009,1009,200,161,200,162,200,162,162,162
162,922,1009,1009,200,161,200,162,200,162,162,162,200
922,1009,1009,200,161,200,162,200,162,162,162,200,162
1009,1009,200,161,200,162,200,162,162,162,200,162,162
1009,200,161,200,162,200,162,162,162,200,162,162,162
200,161,200,162,200,162,162,162,200,162,162,162,200
161,200,162,200,162,162,162,200,162,162,162,200,162
200,162,200,162,162,162,200,162,162,162,200,162,200
162,200,162,162,162,200,162,162,162,200,162,200,161
200,162,162,162,200,162,162,162,200,162,200,161,162
162,162,162,200,162,162,162,200,162,200,161,162,162
162,162,200,162,162,162,200,162,200,161,162,162,200
162,200,162,162,162,200,162,200,161,162,162,200,162
200,162,162,162,200,162,200,161,162,162,200,162,201
162,162,162,200,162,200,161,162,162,200,162,201,162
162,162,200,162,200,161,162,162,200,162,201,162,200
162,200,162,200,161,162,162,200,162,201,162,200,201
200,162,200,161,162,162,200,162,201,162,200,201,201
162,200,161,162,162,200,162,201,162,200,201,201,200
200,161,162,162,200,162,201,162,200,201,201,200,201
161,162,162,200,162,201,162,200,201,201,200,201,162
162,162,200,162,201,162,200,201,201,200,201,162,162
162,200,162,201,162,200,201,201,200,201,162,162,201
200,162,201,162,200,201,201,200,201,162,162,201,200
162,201,162,200,201,201,200,201,162,162,201,200,200
201,162,200,201,201,200,201,162,162,201,200,200,201
162,200,201,201,200,201,162,162,201,200,200,201,162
200,201,201,200,201,162,162,201,200,200,201,162,162
201,201,200,201,162,162,201,200,200,201,162,162,200
201,200,201,162,162,201,200,200,201,162,162,200,200
200,201,162,162,201,200,200,201,162,162,200,200,162
201,162,162,201,200,200,201,162,162,200,200,162,200
162,162,201,200,200,201,162,162,200,200,162,200,200
162,201,200,200,201,162,162,200,200,162,200,200,200
201,200,200,201,162,162,200,200,162,200,200,200,201
200,200,201,162,162,200,200,162,200,200,200,201,162
200,201,162,162,200,200,162,200,200,200,201,162,200
201,162,162,200,200,162,200,200,200,201,162,200,200
162,162,200,200,162,200,200,200,201,162,200,200,162
162,200,200,162,200,200,200,201,162,200,200,162,161
200,200,162,200,200,200,201,162,200,200,162,161,239
200,162,200,200,200,201,162,200,200,162,161,239,161
162,200,200,200,201,162,200,200,162,161,239,161,199
200,200,200,201,162,200,200,162,161,239,161,199,239
200,200,201,162,200,200,162,161,239,161,199,239,200
200,201,162,200,200,162,161,239,161,199,239,200,162
201,162,200,200,162,161,239,161,199,239,200,162,162
162,200,200,162,161,239,161,199,239,200,162,162,200
200,200,162,161,239,161,199,239,200,162,162,200,162
200,162,161,239,161,199,239,200,162,162,200,162,239
162,161,239,161,199,239,200,162,162,200,162,239,200
161,239,161,199,239,200,162,162,200,162,239,200,158
239,161,199,239,200,162,162,200,162,239,200,158,200
161,199,239,200,162,162,200,162,239,200,158,200,199
199,239,200,162,162,200,162,239,200,158,200,199,200
239,200,162,162,200,162,239,200,158,200,199,200,162
200,162,162,200,162,239,200,158,200,199,200,162,656
162,162,200,162,239,200,158,200,199,200,162,656,1036
162,200,162,239,200,158,200,199,200,162,656,1036,851
200,162,239,200,158,200,199,200,162,656,1036,851,1008
162,239,200,158,200,199,200,162,656,1036,851,1008,194
239,200,158,200,199,200,162,656,1036,851,1008,194,314
200,158,200,199,200,162,656,1036,851,1008,194,314,1008
158,200,199,200,162,656,1036,851,1008,194,314,1008,127
200,199,200,162,656,1036,851,1008,194,314,1008,127,1074
199,200,162,656,1036,851,1008,194,314,1008,127,1074,651
200,162,656,1036,851,1008,194,314,1008,127,1074,651,1008
162,656,1036,851,1008,194,314,1008,127,1074,651,1008,970
656,1036,851,1008,194,314,1008,127,1074,651,1008,970,1008
1036,851,1008,194,314,1008,127,1074,651,1008,970,1008,461
851,1008,194,314,1008,127,1074,651,1008,970,1008,461,857
1008,194,314,1008,127,1074,651,1008,970,1008,461,857,41
194,314,1008,127,1074,651,1008,970,1008,461,857,41,695
314,1008,127,1074,651,1008,970,1008,461,857,41,695,1008
1008,127,1074,651,1008,970,1008,461,857,41,695,1008,970
127,1074,651,1008,970,1008,461,857,41,695,1008,970,276
1074,651,1008,970,1008,461,857,41,695,1008,970,276,857
651,1008,970,1008,461,857,41,695,1008,970,276,857,159
1008,970,1008,461,857,41,695,1008,970,276,857,159,1079
970,1008,461,857,41,695,1008,970,276,857,159,1079,960
1008,461,857,41,695,1008,970,276,857,159,1079,960,856
461,857,41,695,1008,970,276,857,159,1079,960,856,968
857,41,695,1008,970,276,857,159,1079,960,856,968,307
41,695,1008,970,276,857,159,1079,960,856,968,307,157
695,1008,970,276,857,159,1079,960,856,968,307,157,815
1008,970,276,857,159,1079,960,856,968,307,157,815,275
970,276,857,159,1079,960,856,968,307,157,815,275,1000
276,857,159,1079,960,856,968,307,157,815,275,1000,893
857,159,1079,960,856,968,307,157,815,275,1000,893,1009
159,1079,960,856,968,307,157,815,275,1000,893,1009,1008
1079,960,856,968,307,157,815,275,1000,893,1009,1008,1219
960,856,968,307,157,815,275,1000,893,1009,1008,1219,1008
856,968,307,157,815,275,1000,893,1009,1008,1219,1008,999
968,307,157,815,275,1000,893,1009,1008,1219,1008,999,1281
307,157,815,275,1000,893,1009,1008,1219,1008,999,1281,970
157,815,275,1000,893,1009,1008,1219,1008,999,1281,970,1009
815,275,1000,893,1009,1008,1219,1008,999,1281,970,1009,88
275,1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89
1000,893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281
893,1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858
1009,1008,1219,1008,999,1281,970,1009,88,89,1281,858,858
1008,1219,1008,999,1281,970,1009,88,89,1281,858,858,1009
1219,1008,999,1281,970,1009,88,89,1281,858,858,1009,1324
1008,999,1281,970,1009,88,89,1281,858,858,1009,1324,1008
999,1281,970,1009,88,89,1281,858,858,1009,1324,1008,276
1281,970,1009,88,89,1281,858,858,1009,1324,1008,276,879
970,1009,88,89,1281,858,858,1009,1324,1008,276,879,655
1009,88,89,1281,858,858,1009,1324,1008,276,879,655,919
88,89,1281,858,858,1009,1324,1008,276,879,655,919,857
89,1281,858,858,1009,1324,1008,276,879,655,919,857,1000
1281,858,858,1009,1324,1008,276,879,655,919,857,1000,234
858,858,1009,1324,1008,276,879,655,919,857,1000,234,1008
858,1009,1324,1008,276,879,655,919,857,1000,234,1008,1038
1009,1324,1008,276,879,655,919,857,1000,234,1008,1038,1038
1324,1008,276,879,655,919,857,1000,234,1008,1038,1038,1008
1008,276,879,655,919,857,1000,234,1008,1038,1038,1008,1038
276,879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076
879,655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038
655,919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008
919,857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079
857,1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047
1000,234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117
234,1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009
1008,1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505
1038,1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773
1038,1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989
1008,1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445
1038,1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009
1076,1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270
1038,1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446
1008,1079,1047,117,1009,505,773,989,1445,1009,270,1446,315
1079,1047,117,1009,505,773,989,1445,1009,270,1446,315,1446
1047,117,1009,505,773,989,1445,1009,270,1446,315,1446,1483
117,1009,505,773,989,1445,1009,270,1446,315,1446,1483,239
1009,505,773,989,1445,1009,270,1446,315,1446,1483,239,772
505,773,989,1445,1009,270,1446,315,1446,1483,239,772,200
773,989,1445,1009,270,1446,315,1446,1483,239,772,200,1009
989,1445,1009,270,1446,315,1446,1483,239,772,200,1009,893
1445,1009,270,1446,315,1446,1483,239,772,200,1009,893,1009
1009,270,1446,315,1446,1483,239,772,200,1009,893,1009,856
270,1446,315,1446,1483,239,772,200,1009,893,1009,856,857
1446,315,1446,1483,239,772,200,1009,893,1009,856,857,1281
315,1446,1483,239,772,200,1009,893,1009,856,857,1281,857
1446,1483,239,772,200,1009,893,1009,856,857,1281,857,857
1483,239,772,200,1009,893,1009,856,857,1281,857,857,857
239,772,200,1009,893,1009,856,857,1281,857,857,857,856
772,200,1009,893,1009,856,857,1281,857,857,857,856,971
200,1009,893,1009,856,857,1281,857,857,857,856,971,857
1009,893,1009,856,857,1281,857,857,857,856,971,857,856
893,1009,856,857,1281,857,857,857,856,971,857,856,857
1009,856,857,1281,857,857,857,856,971,857,856,857,388
856,857,1281,857,857,857,856,971,857,856,857,388,501
857,1281,857,857,857,856,971,857,856,857,388,501,275
1281,857,857,857,856,971,857,856,857,388,501,275,851
857,857,857,856,971,857,856,857,388,501,275,851,692
857,857,856,971,857,856,857,388,501,275,851,692,1008
857,856,971,857,856,857,388,501,275,851,692,1008,1009
856,971,857,856,857,388,501,275,851,692,1008,1009,652
971,857,856,857,388,501,275,851,692,1008,1009,652,652
857,856,857,388,501,275,851,692,1008,1009,652,652,3
856,857,388,501,275,851,692,1008,1009,652,652,3,83
857,388,501,275,851,692,1008,1009,652,652,3,83,691
388,501,275,851,692,1008,1009,652,652,3,83,691,1049
501,275,851,692,1008,1009,652,652,3,83,691,1049,1008
275,851,692,1008,1009,652,652,3,83,691,1049,1008,849
851,692,1008,1009,652,652,3,83,691,1049,1008,849,1038
692,1008,1009,652,652,3,83,691,1049,1008,849,1038,1256
1008,1009,652,652,3,83,691,1049,1008,849,1038,1256,1008
1009,652,652,3,83,691,1049,1008,849,1038,1256,1008,881
652,652,3,83,691,1049,1008,849,1038,1256,1008,881,86
652,3,83,691,1049,1008,849,1038,1256,1008,881,86,1009
3,83,691,1049,1008,849,1038,1256,1008,881,86,1009,919
83,691,1049,1008,849,1038,1256,1008,881,86,1009,919,881
691,1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009
1049,1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008
1008,849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032
849,1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005
1038,1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163
1256,1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038
1008,881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038
881,86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000
86,1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000
1009,919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038
919,881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000
881,1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008
1009,1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660
1008,1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970
1032,1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970
1005,163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000
163,1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231
1038,1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086
1038,1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659
1000,1000,1038,1000,1008,660,970,970,1000,231,1086,659,314
1000,1038,1000,1008,660,970,970,1000,231,1086,659,314,970
1038,1000,1008,660,970,970,1000,231,1086,659,314,970,1008
1000,1008,660,970,970,1000,231,1086,659,314,970,1008,1242
1008,660,970,970,1000,231,1086,659,314,970,1008,1242,313
660,970,970,1000,231,1086,659,314,970,1008,1242,313,1049
970,970,1000,231,1086,659,314,970,1008,1242,313,1049,1008
970,1000,231,1086,659,314,970,1008,1242,313,1049,1008,275
1000,231,1086,659,314,970,1008,1242,313,1049,1008,275,1008
231,1086,659,314,970,1008,1242,313,1049,1008,275,1008,660
1086,659,314,970,1008,1242,313,1049,1008,275,1008,660,660
659,314,970,1008,1242,313,1049,1008,275,1008,660,660,1049
314,970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009
970,1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692
1008,1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049
1242,313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049
313,1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049
1049,1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049
1008,275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049
275,1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125
1008,660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049
660,660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010
660,1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197
1049,1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464
1009,692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122
692,1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224
1049,1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276
1049,1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429
1049,1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000
1049,1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223
1049,1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739
1125,1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225
1049,1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281
1010,197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008
197,464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350
464,122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614
122,1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186
1224,276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461
276,1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461
1429,1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461
1000,1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008
1223,739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225
739,1225,1281,1008,1350,614,1186,461,461,461,1008,1225,312
