0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1008,884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223
884,1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503
1008,1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270
1009,1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008
1008,239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035
239,961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5
961,1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028
1407,120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150
120,305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046
305,1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075
1008,88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997
88,1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269
1008,1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231
1008,1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80
1008,1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075
1157,501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112
501,808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027
808,1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307
1008,1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305
1008,345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305
345,346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658
346,345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028
345,384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028
384,384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121
384,347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009
347,346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346
346,346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072
346,423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009
423,999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969
999,1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690
1223,503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008
503,270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007
270,1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008
1008,1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009
1035,5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701
5,1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970
1028,1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87
1150,1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049
1046,1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065
1075,997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009
997,269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969
269,231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158
231,80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41
80,1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203
1075,1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87
1112,1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008
1027,307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089
307,1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049
1305,1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008
1305,658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008
658,1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930
1028,1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931
1028,121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008
121,1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008
1009,346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087
346,1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961
1072,1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850
1009,969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882
969,690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048
690,1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990
1008,1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086
1007,1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049
1008,1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999
1009,701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857
701,970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853
970,87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961
87,1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009
1049,1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008
1065,1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039
1009,969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008
969,158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233
158,41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008
41,1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959
1203,87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956
87,1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000
1008,1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074
1089,1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159
1049,1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971
1008,1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736
1008,930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812
930,931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104
931,1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697
1008,1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466
1008,1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009
1087,961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198
961,850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008
850,882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809
882,1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50
1048,990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009
990,1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811
1086,1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652
1049,999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922
999,857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008
857,853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880
853,961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009
961,1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613
1009,1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008
1008,1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185
1039,1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884
1008,233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884
233,1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953
1008,959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460
959,956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884
956,1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613
1000,1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115
1074,1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613
1159,971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736
971,736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156
736,812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200
812,1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009
1104,697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162
697,1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008
1466,1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734
1009,198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244
198,1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008
1008,809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008
809,50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740
50,1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008
1009,811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308
811,652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933
652,922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614
922,1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009
1008,880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042
880,1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652
1009,613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41
613,1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196
1008,1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575
1185,884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009
884,884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043
884,953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812
953,460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314
460,884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008
884,613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008
613,115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009
115,613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009
613,736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234
736,156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161
156,200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151
200,1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046
1009,162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009
162,1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895
1008,734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934
734,1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008
1244,1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857
1008,1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030
1008,740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320
740,1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162
1008,308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893
308,933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047
933,614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52
614,1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857
1009,1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009
1042,652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358
652,41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80
41,196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358
196,575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358
575,1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12
1009,1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008
1043,812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811
812,314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008
314,1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998
1008,1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200
1008,1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048
1009,1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612
1009,234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972
234,161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009
161,1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008
1151,1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029
1046,1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009
1009,895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008
895,934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001
934,1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653
1008,857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383
857,1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383
1030,1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383
1320,162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200
162,893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970
893,1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276
1047,52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383
52,857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41
857,1009,1358,80,1358,1358,12,1008,811,1008,998,200,1048,612,972,1009,1008,1029,1009,1008,1001,653,383,383,383,200,970,276,383,41,844
